order_id,customer_id,order_date,order_value,payment_method,status,city
ORD_11433,CUST_1384,2024-02-19,4046,COD,Delivered,Bangalore
ORD_11434,CUST_6260,2023-12-07,1134,UPI,Cancelled,Mumbai
ORD_11435,CUST_3219,2024-02-16,3534,UPI,Delivered,Kolkata
ORD_11436,CUST_3599,2023-12-29,1369,Card,Delivered,Chennai
ORD_11437,CUST_3867,2024-02-02,4271,COD,Delivered,Chennai
ORD_11438,CUST_6125,2024-02-03,3735,Card,Returned,Mumbai
ORD_11439,CUST_6327,2023-12-05,622,Card,Cancelled,Kolkata
ORD_11440,CUST_1971,2023-12-31,1882,Card,Delivered,Mumbai
ORD_11441,CUST_4861,2024-04-29,367,Card,Returned,Pune
ORD_11442,CUST_3553,2024-02-03,1327,Netbanking,Delivered,Chennai
ORD_11443,CUST_4834,2024-04-16,3890,Netbanking,Delivered,Hyderabad
ORD_11444,CUST_1871,2024-01-21,4956,COD,Delivered,Kolkata
ORD_11445,CUST_7239,2024-05-10,4386,COD,Cancelled,Kolkata
ORD_11446,CUST_3542,2024-01-11,1654,UPI,Delivered,Kolkata
ORD_11447,CUST_7426,2024-01-31,4758,Netbanking,Delivered,Bangalore
ORD_11448,CUST_4425,2024-01-01,3992,UPI,Delivered,Pune
ORD_11449,CUST_5168,2024-01-09,3821,Netbanking,Returned,Mumbai
ORD_11450,CUST_5103,2024-04-25,3755,Card,Cancelled,Delhi
ORD_11451,CUST_7675,2024-04-23,4603,UPI,Delivered,Mumbai
ORD_11452,CUST_1621,2024-02-29,2668,COD,Cancelled,Hyderabad
ORD_11453,CUST_2976,2024-01-26,2002,UPI,Returned,Kolkata
ORD_11454,CUST_2053,2024-02-09,1232,UPI,Delivered,Kolkata
ORD_11455,CUST_5263,2024-02-28,2399,Card,Delivered,Mumbai
ORD_11456,CUST_1265,2024-04-22,2055,Netbanking,Cancelled,Delhi
ORD_11457,CUST_6823,2023-12-08,4478,Card,Returned,Delhi
ORD_11458,CUST_7195,2024-01-02,1562,Netbanking,Delivered,Chennai
ORD_11459,CUST_8020,2023-12-13,1373,Netbanking,Delivered,Hyderabad
ORD_11460,CUST_6659,2024-02-03,4071,COD,Delivered,Bangalore
ORD_11461,CUST_7384,2023-12-19,1910,COD,Returned,Hyderabad
ORD_11462,CUST_6764,2023-12-12,1874,Netbanking,Delivered,Chennai
ORD_11463,CUST_7631,2024-01-02,4978,COD,Cancelled,Chennai
ORD_11464,CUST_1153,2024-02-29,2692,Card,Delivered,Hyderabad
ORD_11465,CUST_7424,2024-04-02,2189,COD,Delivered,Hyderabad
ORD_11466,CUST_2751,2024-03-04,1995,Card,Delivered,Mumbai
ORD_11467,CUST_1013,2023-12-07,4240,COD,Delivered,Chennai
ORD_11468,CUST_2305,2024-02-12,1562,UPI,Delivered,Pune
ORD_11469,CUST_5370,2024-02-20,3329,UPI,Delivered,Kolkata
ORD_11470,CUST_4832,2024-02-11,2986,UPI,Delivered,Kolkata
ORD_11471,CUST_2937,2024-02-04,4468,COD,Returned,Mumbai
ORD_11472,CUST_1137,2024-05-01,1146,Netbanking,Returned,Bangalore
ORD_11473,CUST_7664,2024-02-27,3513,Card,Delivered,Delhi
ORD_11474,CUST_3859,2024-01-15,2105,Card,Delivered,Chennai
ORD_11475,CUST_2466,2024-02-13,1919,COD,Delivered,Chennai
ORD_11476,CUST_2796,2024-01-17,4153,COD,Delivered,Hyderabad
ORD_11477,CUST_7739,2024-02-01,1017,COD,Delivered,Bangalore
ORD_11478,CUST_3735,2024-01-20,3452,COD,Returned,Mumbai
ORD_11479,CUST_6709,2024-02-08,632,Card,Delivered,Mumbai
ORD_11480,CUST_7494,2023-12-18,322,Card,Delivered,Kolkata
ORD_11481,CUST_1881,2024-05-25,1874,Netbanking,Delivered,Delhi
ORD_11482,CUST_4595,2024-04-14,4143,COD,Delivered,Pune
ORD_11483,CUST_6669,2023-12-13,4666,COD,Delivered,Chennai
ORD_11484,CUST_7955,2024-05-03,4447,Card,Delivered,Hyderabad
ORD_11485,CUST_8367,2023-12-27,3302,COD,Returned,Kolkata
ORD_11486,CUST_1208,2024-05-21,2849,UPI,Delivered,Hyderabad
ORD_11487,CUST_5491,2024-03-04,1760,UPI,Returned,Chennai
ORD_11488,CUST_6513,2024-01-30,5214,UPI,Delivered,Hyderabad
ORD_11489,CUST_2198,2024-03-09,4266,COD,Delivered,Bangalore
ORD_11490,CUST_8296,2023-12-05,3467,COD,Delivered,Pune
ORD_11491,CUST_6700,2024-01-08,5273,COD,Returned,Bangalore
ORD_11492,CUST_2461,2024-05-09,1977,Netbanking,Delivered,Chennai
ORD_11493,CUST_8533,2024-04-24,3708,Card,Returned,Hyderabad
ORD_11494,CUST_6683,2024-04-07,4974,UPI,Delivered,Kolkata
ORD_11495,CUST_2689,2024-01-09,3940,COD,Delivered,Delhi
ORD_11496,CUST_7011,2024-04-19,2080,Card,Delivered,Delhi
ORD_11497,CUST_1906,2024-03-24,420,Netbanking,Delivered,Chennai
ORD_11498,CUST_1963,2024-01-11,2616,COD,Returned,Delhi
ORD_11499,CUST_6026,2023-12-31,5220,UPI,Delivered,Kolkata
ORD_11500,CUST_1358,2024-03-13,4880,UPI,Delivered,Hyderabad
ORD_11501,CUST_1870,2024-04-08,4269,UPI,Delivered,Hyderabad
ORD_11502,CUST_8699,2024-03-27,4734,UPI,Delivered,Kolkata
ORD_11503,CUST_1643,2023-12-05,456,UPI,Cancelled,Delhi
ORD_11504,CUST_1970,2024-01-15,3974,Netbanking,Delivered,Bangalore
ORD_11505,CUST_8861,2024-05-24,3391,UPI,Cancelled,Delhi
ORD_11506,CUST_4733,2024-03-02,1344,Card,Delivered,Delhi
ORD_11507,CUST_4308,2024-04-29,3682,UPI,Delivered,Kolkata
ORD_11508,CUST_3457,2024-05-27,1424,Netbanking,Returned,Bangalore
ORD_11509,CUST_5543,2024-02-21,1731,Card,Delivered,Mumbai
ORD_11510,CUST_4650,2023-12-25,660,COD,Delivered,Kolkata
ORD_11511,CUST_7856,2023-12-12,1994,Netbanking,Cancelled,Bangalore
ORD_11512,CUST_2729,2024-02-24,1846,Card,Delivered,Pune
ORD_11513,CUST_6370,2024-01-20,858,Netbanking,Delivered,Pune
ORD_11514,CUST_2244,2024-05-12,1872,UPI,Delivered,Pune
ORD_11515,CUST_8071,2024-01-10,5180,Card,Delivered,Delhi
ORD_11516,CUST_1856,2024-05-23,643,Card,Delivered,Kolkata
ORD_11517,CUST_3770,2024-02-25,4971,Netbanking,Delivered,Hyderabad
ORD_11518,CUST_6844,2024-05-31,4202,COD,Cancelled,Chennai
ORD_11519,CUST_7913,2024-01-13,4797,COD,Delivered,Delhi
ORD_11520,CUST_3398,2024-03-16,3722,UPI,Cancelled,Bangalore
ORD_11521,CUST_7311,2024-01-10,5022,Netbanking,Delivered,Pune
ORD_11522,CUST_6577,2024-02-05,5099,UPI,Delivered,Pune
ORD_11523,CUST_5949,2024-01-10,4201,Card,Cancelled,Chennai
ORD_11524,CUST_6151,2024-02-16,5276,Card,Delivered,Bangalore
ORD_11525,CUST_6380,2024-01-09,3049,Netbanking,Delivered,Chennai
ORD_11526,CUST_1055,2024-02-21,1764,Card,Delivered,Pune
ORD_11527,CUST_6873,2024-03-02,3170,COD,Delivered,Hyderabad
ORD_11528,CUST_6258,2024-01-04,3681,COD,Cancelled,Delhi
ORD_11529,CUST_3710,2024-04-08,1722,Card,Returned,Delhi
ORD_11530,CUST_3500,2024-03-25,1364,Card,Delivered,Mumbai
ORD_11531,CUST_3101,2024-01-09,737,Netbanking,Delivered,Bangalore
ORD_11532,CUST_4071,2023-12-19,5074,Card,Delivered,Mumbai
ORD_11533,CUST_1834,2023-12-26,4585,Netbanking,Delivered,Bangalore
ORD_11534,CUST_8145,2024-03-12,4880,Card,Delivered,Delhi
ORD_11535,CUST_2397,2024-01-24,1183,Netbanking,Delivered,Delhi
ORD_11536,CUST_4226,2024-03-07,4994,Netbanking,Delivered,Mumbai
ORD_11537,CUST_3875,2024-01-13,2161,COD,Delivered,Pune
ORD_11538,CUST_4847,2024-03-27,3646,COD,Delivered,Pune
ORD_11539,CUST_5895,2024-04-29,5040,COD,Delivered,Pune
ORD_11540,CUST_6863,2024-01-25,4317,UPI,Delivered,Mumbai
ORD_11541,CUST_1064,2024-05-25,774,UPI,Delivered,Delhi
ORD_11542,CUST_5730,2024-05-09,4648,Card,Delivered,Bangalore
ORD_11543,CUST_2165,2024-03-11,2446,Card,Delivered,Hyderabad
ORD_11544,CUST_8538,2024-03-16,1515,COD,Delivered,Mumbai
ORD_11545,CUST_7075,2024-03-19,4027,Card,Delivered,Bangalore
ORD_11546,CUST_5238,2024-05-14,2652,Card,Cancelled,Bangalore
ORD_11547,CUST_5238,2024-03-07,721,UPI,Returned,Bangalore
ORD_11548,CUST_4845,2024-04-13,4154,Netbanking,Delivered,Delhi
ORD_11549,CUST_3972,2024-02-22,2603,COD,Delivered,Kolkata
ORD_11550,CUST_5188,2024-01-13,4230,COD,Returned,Kolkata
ORD_11551,CUST_2573,2024-05-30,2576,UPI,Delivered,Chennai
ORD_11552,CUST_6076,2024-04-22,1153,UPI,Returned,Mumbai
ORD_11553,CUST_4588,2024-05-23,1300,COD,Returned,Hyderabad
ORD_11554,CUST_6234,2023-12-13,3054,Card,Delivered,Delhi
ORD_11555,CUST_7000,2023-12-06,1726,COD,Delivered,Mumbai
ORD_11556,CUST_8700,2024-02-22,1082,Netbanking,Delivered,Bangalore
ORD_11557,CUST_6721,2024-03-20,2733,COD,Delivered,Delhi
ORD_11558,CUST_3362,2024-02-19,3505,Netbanking,Delivered,Bangalore
ORD_11559,CUST_6184,2024-04-05,1188,Netbanking,Returned,Mumbai
ORD_11560,CUST_7458,2024-02-06,1418,COD,Returned,Pune
ORD_11561,CUST_2301,2024-01-22,4202,Card,Returned,Bangalore
ORD_11562,CUST_7235,2024-04-07,2933,UPI,Delivered,Bangalore
ORD_11563,CUST_7177,2024-05-12,4646,Card,Cancelled,Mumbai
ORD_11564,CUST_5283,2024-05-15,1430,Card,Returned,Bangalore
ORD_11565,CUST_6537,2023-12-27,3227,UPI,Delivered,Chennai
ORD_11566,CUST_6576,2024-05-16,1906,UPI,Returned,Kolkata
ORD_11567,CUST_4239,2024-01-03,1959,UPI,Returned,Delhi
ORD_11568,CUST_8375,2024-02-19,4011,COD,Cancelled,Delhi
ORD_11569,CUST_6725,2024-01-13,2328,Card,Delivered,Hyderabad
ORD_11570,CUST_7085,2024-02-04,505,Netbanking,Delivered,Chennai
ORD_11571,CUST_3928,2024-01-04,2393,Netbanking,Returned,Mumbai
ORD_11572,CUST_7415,2024-04-20,4866,UPI,Delivered,Mumbai
ORD_11573,CUST_4372,2024-05-02,4552,UPI,Returned,Mumbai
ORD_11574,CUST_2533,2024-02-18,4450,Netbanking,Delivered,Pune
ORD_11575,CUST_7099,2024-02-07,1473,Netbanking,Returned,Kolkata
ORD_11576,CUST_6994,2024-06-01,745,UPI,Delivered,Delhi
ORD_11577,CUST_5639,2023-12-15,4107,UPI,Returned,Bangalore
ORD_11578,CUST_2399,2024-04-26,1841,COD,Cancelled,Pune
ORD_11579,CUST_7382,2024-01-08,999,UPI,Delivered,Delhi
ORD_11580,CUST_2738,2024-01-03,4717,UPI,Cancelled,Delhi
ORD_11581,CUST_6654,2024-05-07,2289,COD,Delivered,Kolkata
ORD_11582,CUST_8275,2024-04-11,470,UPI,Delivered,Mumbai
ORD_11583,CUST_1535,2024-02-20,2965,COD,Returned,Pune
ORD_11584,CUST_5555,2024-01-18,4269,Card,Delivered,Delhi
ORD_11585,CUST_8518,2024-05-21,4303,Card,Returned,Pune
ORD_11586,CUST_4882,2024-05-18,483,COD,Delivered,Delhi
ORD_11587,CUST_7829,2024-04-04,691,Card,Delivered,Chennai
ORD_11588,CUST_7555,2023-12-15,4337,Netbanking,Delivered,Chennai
ORD_11589,CUST_7762,2024-01-26,1536,Card,Delivered,Bangalore
ORD_11590,CUST_6543,2024-01-25,5118,Card,Returned,Chennai
ORD_11591,CUST_3345,2024-03-07,2437,Card,Delivered,Pune
ORD_11592,CUST_3686,2024-05-10,5181,Card,Delivered,Delhi
ORD_11593,CUST_1232,2024-03-21,1487,COD,Delivered,Bangalore
ORD_11594,CUST_1718,2024-04-25,3135,COD,Delivered,Bangalore
ORD_11595,CUST_4558,2023-12-21,1464,Card,Delivered,Delhi
ORD_11596,CUST_1238,2024-03-26,2270,COD,Returned,Pune
ORD_11597,CUST_5364,2024-03-03,3856,UPI,Cancelled,Mumbai
ORD_11598,CUST_1276,2024-05-11,3765,Netbanking,Returned,Mumbai
ORD_11599,CUST_1611,2024-02-04,2328,Netbanking,Delivered,Kolkata
ORD_11600,CUST_5895,2024-01-31,1304,COD,Delivered,Chennai
ORD_11601,CUST_6081,2023-12-17,2552,UPI,Delivered,Hyderabad
ORD_11602,CUST_8560,2024-02-29,864,COD,Returned,Chennai
ORD_11603,CUST_7933,2024-05-13,3121,COD,Returned,Pune
ORD_11604,CUST_5565,2024-03-07,3824,Card,Delivered,Kolkata
ORD_11605,CUST_3587,2024-04-22,4862,Netbanking,Delivered,Chennai
ORD_11606,CUST_7961,2023-12-31,3000,COD,Delivered,Bangalore
ORD_11607,CUST_1035,2023-12-23,3974,Card,Delivered,Kolkata
ORD_11608,CUST_8018,2024-02-13,4140,Netbanking,Delivered,Chennai
ORD_11609,CUST_6408,2023-12-13,4294,COD,Delivered,Hyderabad
ORD_11610,CUST_6333,2024-03-12,846,Card,Delivered,Mumbai
ORD_11611,CUST_8476,2024-04-20,1262,UPI,Delivered,Hyderabad
ORD_11612,CUST_6815,2024-01-07,1841,Netbanking,Cancelled,Chennai
ORD_11613,CUST_4326,2024-05-16,3835,UPI,Returned,Mumbai
ORD_11614,CUST_1576,2024-03-21,2721,COD,Returned,Hyderabad
ORD_11615,CUST_2673,2024-02-07,1653,Netbanking,Delivered,Kolkata
ORD_11616,CUST_5721,2024-03-14,429,Netbanking,Delivered,Bangalore
ORD_11617,CUST_3765,2024-01-20,1416,COD,Delivered,Chennai
ORD_11618,CUST_8445,2024-05-08,4454,Netbanking,Delivered,Kolkata
ORD_11619,CUST_5662,2024-02-22,1823,COD,Delivered,Pune
ORD_11620,CUST_5573,2024-02-18,1857,Card,Delivered,Bangalore
ORD_11621,CUST_7250,2024-03-28,4503,Card,Returned,Chennai
ORD_11622,CUST_7556,2023-12-20,3846,COD,Delivered,Pune
ORD_11623,CUST_4788,2024-04-20,3477,Netbanking,Delivered,Mumbai
ORD_11624,CUST_3206,2024-02-08,4216,Netbanking,Delivered,Kolkata
ORD_11625,CUST_2500,2024-03-07,4743,UPI,Delivered,Kolkata
ORD_11626,CUST_1091,2023-12-30,437,Card,Delivered,Hyderabad
ORD_11627,CUST_8861,2024-05-12,4192,COD,Delivered,Chennai
ORD_11628,CUST_5492,2024-05-31,2150,UPI,Delivered,Bangalore
ORD_11629,CUST_1231,2024-02-07,2382,COD,Delivered,Chennai
ORD_11630,CUST_8401,2024-01-29,3856,Card,Delivered,Delhi
ORD_11631,CUST_6078,2024-05-14,1787,COD,Delivered,Hyderabad
ORD_11632,CUST_8227,2024-04-01,696,UPI,Delivered,Pune
ORD_11633,CUST_4285,2024-04-22,4718,COD,Delivered,Bangalore
ORD_11634,CUST_1885,2024-04-01,3315,UPI,Delivered,Chennai
ORD_11635,CUST_7717,2024-05-04,353,COD,Delivered,Pune
ORD_11636,CUST_6983,2024-02-09,1250,COD,Cancelled,Hyderabad
ORD_11637,CUST_7414,2023-12-06,890,COD,Delivered,Chennai
ORD_11638,CUST_5259,2023-12-23,2033,Card,Delivered,Hyderabad
ORD_11639,CUST_1715,2023-12-29,1679,UPI,Returned,Hyderabad
ORD_11640,CUST_7251,2024-04-07,427,Netbanking,Cancelled,Mumbai
ORD_11641,CUST_7824,2024-02-18,3469,Netbanking,Returned,Kolkata
ORD_11642,CUST_8657,2023-12-31,2341,Netbanking,Returned,Mumbai
ORD_11643,CUST_5745,2024-02-28,2139,Netbanking,Delivered,Delhi
ORD_11644,CUST_3092,2023-12-30,4386,UPI,Returned,Kolkata
ORD_11645,CUST_7059,2024-02-16,4664,Netbanking,Returned,Hyderabad
ORD_11646,CUST_4803,2024-02-19,3612,Card,Delivered,Mumbai
ORD_11647,CUST_4701,2024-02-22,4132,COD,Delivered,Pune
ORD_11648,CUST_7674,2024-05-08,1815,UPI,Cancelled,Kolkata
ORD_11649,CUST_4073,2024-05-10,3758,COD,Cancelled,Mumbai
ORD_11650,CUST_8814,2024-03-10,511,COD,Returned,Kolkata
ORD_11651,CUST_7066,2024-02-03,4954,Netbanking,Delivered,Delhi
ORD_11652,CUST_7089,2024-03-20,1608,UPI,Delivered,Kolkata
ORD_11653,CUST_2988,2024-01-21,846,UPI,Cancelled,Mumbai
ORD_11654,CUST_2755,2024-05-25,519,COD,Delivered,Mumbai
ORD_11655,CUST_4961,2024-03-03,897,COD,Delivered,Delhi
ORD_11656,CUST_7210,2024-02-29,4941,Card,Returned,Hyderabad
ORD_11657,CUST_2917,2024-01-19,3360,Netbanking,Delivered,Kolkata
ORD_11658,CUST_8110,2024-02-02,5159,Netbanking,Delivered,Mumbai
ORD_11659,CUST_1104,2024-02-15,3188,Netbanking,Delivered,Mumbai
ORD_11660,CUST_8074,2024-05-11,399,Card,Delivered,Pune
ORD_11661,CUST_7069,2024-05-30,4099,COD,Delivered,Chennai
ORD_11662,CUST_8962,2024-05-21,4593,Card,Delivered,Kolkata
ORD_11663,CUST_8786,2024-01-13,4749,Netbanking,Delivered,Kolkata
ORD_11664,CUST_2194,2023-12-21,1549,UPI,Delivered,Chennai
ORD_11665,CUST_5301,2023-12-31,1824,Netbanking,Cancelled,Chennai
ORD_11666,CUST_5039,2024-03-11,2067,UPI,Returned,Delhi
ORD_11667,CUST_6881,2024-02-10,3017,COD,Delivered,Pune
ORD_11668,CUST_3321,2023-12-05,3349,UPI,Delivered,Hyderabad
ORD_11669,CUST_1409,2024-04-04,1962,Netbanking,Delivered,Chennai
ORD_11670,CUST_6914,2023-12-30,2502,UPI,Returned,Bangalore
ORD_11671,CUST_7948,2024-05-20,5008,UPI,Delivered,Pune
ORD_11672,CUST_8938,2024-03-27,2082,Netbanking,Delivered,Mumbai
ORD_11673,CUST_1957,2024-02-15,4057,COD,Delivered,Mumbai
ORD_11674,CUST_3568,2023-12-11,3804,Netbanking,Delivered,Pune
ORD_11675,CUST_5938,2024-02-16,3072,Card,Cancelled,Hyderabad
ORD_11676,CUST_4812,2024-02-29,327,COD,Delivered,Mumbai
ORD_11677,CUST_6461,2024-01-02,2847,Card,Delivered,Delhi
ORD_11678,CUST_7509,2024-04-27,1802,Card,Delivered,Mumbai
ORD_11679,CUST_5783,2024-02-21,2823,UPI,Returned,Chennai
ORD_11680,CUST_5249,2024-03-22,3875,Netbanking,Returned,Bangalore
ORD_11681,CUST_8059,2024-05-29,2943,UPI,Delivered,Mumbai
ORD_11682,CUST_7109,2024-03-24,4598,UPI,Delivered,Pune
ORD_11683,CUST_3479,2023-12-17,1361,Card,Delivered,Mumbai
ORD_11684,CUST_5225,2024-01-31,2693,Netbanking,Delivered,Delhi
ORD_11685,CUST_4208,2024-04-01,1758,UPI,Returned,Hyderabad
ORD_11686,CUST_5749,2023-12-18,1686,Card,Cancelled,Hyderabad
ORD_11687,CUST_1321,2024-01-03,573,Card,Delivered,Mumbai
ORD_11688,CUST_3459,2024-04-30,3772,Netbanking,Delivered,Kolkata
ORD_11689,CUST_5312,2024-02-25,2784,UPI,Delivered,Hyderabad
ORD_11690,CUST_7805,2024-05-27,634,COD,Delivered,Mumbai
ORD_11691,CUST_3231,2024-04-26,1303,UPI,Delivered,Delhi
ORD_11692,CUST_5093,2024-05-24,1935,COD,Delivered,Delhi
ORD_11693,CUST_1660,2024-05-10,5032,UPI,Delivered,Bangalore
ORD_11694,CUST_2173,2024-01-31,5263,UPI,Delivered,Hyderabad
ORD_11695,CUST_4185,2024-04-11,5195,UPI,Returned,Pune
ORD_11696,CUST_4741,2023-12-23,1079,Card,Delivered,Delhi
ORD_11697,CUST_7729,2024-02-12,2253,COD,Delivered,Kolkata
ORD_11698,CUST_3483,2024-02-29,2805,Card,Delivered,Kolkata
ORD_11699,CUST_8876,2024-04-06,5036,Netbanking,Cancelled,Kolkata
ORD_11700,CUST_7862,2024-03-24,1557,Netbanking,Delivered,Delhi
ORD_11701,CUST_2096,2023-12-30,3687,UPI,Delivered,Delhi
ORD_11702,CUST_8248,2023-12-16,4305,Netbanking,Delivered,Mumbai
ORD_11703,CUST_1449,2024-04-09,5212,COD,Cancelled,Mumbai
ORD_11704,CUST_1301,2024-05-25,2104,Card,Delivered,Chennai
ORD_11705,CUST_1269,2023-12-31,3890,COD,Delivered,Kolkata
ORD_11706,CUST_4328,2024-01-02,2500,Card,Cancelled,Delhi
ORD_11707,CUST_6044,2024-03-28,4189,Card,Cancelled,Delhi
ORD_11708,CUST_8870,2024-05-07,4110,COD,Delivered,Chennai
ORD_11709,CUST_2806,2024-04-05,2871,COD,Cancelled,Kolkata
ORD_11710,CUST_3665,2024-03-21,2592,Netbanking,Delivered,Bangalore
ORD_11711,CUST_8191,2024-03-01,5215,COD,Delivered,Pune
ORD_11712,CUST_1907,2024-01-06,4502,UPI,Delivered,Hyderabad
ORD_11713,CUST_7233,2023-12-07,3517,UPI,Returned,Delhi
ORD_11714,CUST_6256,2023-12-30,2471,UPI,Delivered,Bangalore
ORD_11715,CUST_2472,2024-04-19,3590,Netbanking,Returned,Chennai
ORD_11716,CUST_7763,2024-05-11,2881,Netbanking,Cancelled,Delhi
ORD_11717,CUST_3266,2024-03-01,1636,Card,Delivered,Bangalore
ORD_11718,CUST_3785,2024-04-13,3709,UPI,Delivered,Bangalore
ORD_11719,CUST_3633,2024-04-03,626,Netbanking,Delivered,Bangalore
ORD_11720,CUST_7438,2024-01-08,3648,Netbanking,Returned,Hyderabad
ORD_11721,CUST_8602,2024-04-27,1533,COD,Delivered,Kolkata
ORD_11722,CUST_1597,2024-02-26,1208,Card,Delivered,Chennai
ORD_11723,CUST_6692,2024-02-13,1706,COD,Cancelled,Chennai
ORD_11724,CUST_7310,2024-02-01,4131,UPI,Delivered,Kolkata
ORD_11725,CUST_6104,2024-01-07,4268,Netbanking,Delivered,Chennai
ORD_11726,CUST_5688,2023-12-18,4837,Card,Delivered,Chennai
ORD_11727,CUST_1339,2024-02-14,4652,Card,Delivered,Kolkata
ORD_11728,CUST_5630,2024-02-17,4653,Card,Delivered,Delhi
ORD_11729,CUST_6828,2023-12-16,4656,Card,Delivered,Mumbai
ORD_11730,CUST_1926,2024-02-11,4567,Card,Cancelled,Kolkata
ORD_11731,CUST_5011,2024-03-28,779,UPI,Delivered,Pune
ORD_11732,CUST_4617,2024-04-09,5299,Card,Delivered,Hyderabad
ORD_11733,CUST_6999,2024-04-20,2957,UPI,Delivered,Kolkata
ORD_11734,CUST_1448,2024-04-03,4420,COD,Returned,Bangalore
ORD_11735,CUST_7588,2024-05-27,1719,UPI,Returned,Pune
ORD_11736,CUST_6059,2024-04-26,4119,COD,Delivered,Bangalore
ORD_11737,CUST_8341,2024-05-31,3850,UPI,Delivered,Chennai
ORD_11738,CUST_2208,2024-04-22,4802,COD,Delivered,Hyderabad
ORD_11739,CUST_6129,2024-01-11,1252,UPI,Returned,Kolkata
ORD_11740,CUST_3304,2024-04-07,2897,COD,Delivered,Hyderabad
ORD_11741,CUST_7138,2024-04-04,3984,COD,Delivered,Kolkata
ORD_11742,CUST_8826,2024-04-24,2416,Netbanking,Returned,Bangalore
ORD_11743,CUST_6294,2024-03-31,1652,COD,Delivered,Pune
ORD_11744,CUST_3309,2024-05-02,3258,COD,Delivered,Mumbai
ORD_11745,CUST_8571,2024-05-07,5240,COD,Delivered,Delhi
ORD_11746,CUST_8575,2024-05-22,4338,Card,Delivered,Hyderabad
ORD_11747,CUST_1070,2024-02-28,3931,Card,Delivered,Pune
ORD_11748,CUST_4635,2024-05-30,3188,Netbanking,Delivered,Delhi
ORD_11749,CUST_1154,2023-12-10,3441,UPI,Delivered,Mumbai
ORD_11750,CUST_6138,2024-05-06,3123,UPI,Returned,Pune
ORD_11751,CUST_3152,2024-05-08,3673,UPI,Delivered,Pune
ORD_11752,CUST_3124,2024-01-25,2499,Card,Cancelled,Delhi
ORD_11753,CUST_8908,2023-12-16,5128,COD,Returned,Hyderabad
ORD_11754,CUST_6667,2023-12-05,1614,UPI,Delivered,Kolkata
ORD_11755,CUST_1885,2024-04-18,2774,UPI,Delivered,Pune
ORD_11756,CUST_5675,2024-05-14,3709,Card,Cancelled,Pune
ORD_11757,CUST_1699,2024-02-08,3118,Netbanking,Delivered,Bangalore
ORD_11758,CUST_8136,2024-03-19,5100,Card,Delivered,Mumbai
ORD_11759,CUST_8952,2024-01-24,3965,Card,Returned,Mumbai
ORD_11760,CUST_3114,2024-04-17,4460,Netbanking,Delivered,Delhi
ORD_11761,CUST_7752,2024-05-04,4981,Netbanking,Delivered,Pune
ORD_11762,CUST_1642,2024-04-05,2666,COD,Delivered,Hyderabad
ORD_11763,CUST_2968,2024-05-06,1896,Netbanking,Delivered,Chennai
ORD_11764,CUST_2540,2023-12-22,1512,Netbanking,Cancelled,Bangalore
ORD_11765,CUST_6609,2023-12-17,1812,COD,Delivered,Delhi
ORD_11766,CUST_1545,2024-02-20,1788,COD,Delivered,Pune
ORD_11767,CUST_1611,2024-04-16,4192,Netbanking,Returned,Kolkata
ORD_11768,CUST_7142,2024-03-18,3338,Card,Returned,Mumbai
ORD_11769,CUST_7666,2024-02-05,779,UPI,Delivered,Chennai
ORD_11770,CUST_3654,2024-04-12,3897,UPI,Delivered,Mumbai
ORD_11771,CUST_8460,2024-03-12,777,Netbanking,Delivered,Hyderabad
ORD_11772,CUST_6461,2024-03-11,1363,UPI,Delivered,Mumbai
ORD_11773,CUST_8056,2024-04-05,4457,Netbanking,Returned,Chennai
ORD_11774,CUST_5630,2024-05-22,1863,Netbanking,Cancelled,Bangalore
ORD_11775,CUST_7659,2024-01-05,302,COD,Delivered,Mumbai
ORD_11776,CUST_4633,2023-12-31,2186,UPI,Returned,Hyderabad
ORD_11777,CUST_4630,2024-06-01,3505,Netbanking,Delivered,Pune
ORD_11778,CUST_4335,2024-02-12,3398,UPI,Delivered,Bangalore
ORD_11779,CUST_1665,2024-05-01,1422,COD,Delivered,Mumbai
ORD_11780,CUST_3140,2024-04-30,3280,COD,Delivered,Mumbai
ORD_11781,CUST_2543,2024-04-21,5127,Netbanking,Delivered,Delhi
ORD_11782,CUST_8536,2024-03-27,2032,UPI,Returned,Chennai
ORD_11783,CUST_8523,2024-03-19,3280,UPI,Cancelled,Chennai
ORD_11784,CUST_1903,2023-12-06,1902,Netbanking,Delivered,Hyderabad
ORD_11785,CUST_7860,2024-02-19,3385,COD,Returned,Pune
ORD_11786,CUST_7533,2024-02-18,3118,Netbanking,Delivered,Mumbai
ORD_11787,CUST_2080,2024-03-03,895,Card,Delivered,Kolkata
ORD_11788,CUST_4439,2024-01-20,1858,COD,Delivered,Delhi
ORD_11789,CUST_6310,2024-05-04,4973,COD,Delivered,Bangalore
ORD_11790,CUST_7202,2024-02-19,322,COD,Delivered,Kolkata
ORD_11791,CUST_6496,2024-03-28,3588,UPI,Returned,Chennai
ORD_11792,CUST_7287,2024-05-24,1769,UPI,Returned,Bangalore
ORD_11793,CUST_6876,2023-12-09,672,COD,Delivered,Bangalore
ORD_11794,CUST_3385,2024-04-15,3626,Card,Returned,Pune
ORD_11795,CUST_2588,2024-01-17,817,Netbanking,Delivered,Chennai
ORD_11796,CUST_5602,2024-03-19,4648,UPI,Delivered,Pune
